entry_id,student_id,task_id,topic,difficulty,correct,task_text,solution
296,9,41,арифметика,easy,правильно,Найдите значение выражения 26 + 5 - 3.,
297,9,330,интегралы,medium,правильно,Вычислите определённый интеграл ∫ от 0 до 1 (5x) dx.,
298,5,404,пределы,easy,правильно,Найдите предел lim_{x→∞} (5x^2 - x + 1)/(2x^2 + 7).,
299,10,66,проценты,easy,неправильно,Товар стоил 1800 тг. Его цену увеличили на 6%. Какой стала новая цена?,
300,4,207,вероятности,easy,правильно,Какова вероятность выпадения четного числа при броске игрального кубика?,
301,8,9,дроби,hard,неправильно,Найдите сумму дробей 1/4 и 2/4.,
302,9,78,геометрия,hard,неправильно,"Найдите площадь треугольника с основанием 8 см и высотой 7 см, опущенной на это основание.",
303,6,59,проценты,hard,правильно,Товар стоил 1450 тг. На него сделали скидку 14%. Найдите цену товара после скидки.,
304,8,251,комбинаторика,easy,правильно,Сколькими способами можно переставить 4 разных книг на полке?,
305,9,120,уравнения,medium,правильно,Решите квадратное уравнение: x^2 - 3x + 2 = 0.,
306,7,142,неравенства,medium,неправильно,Решите неравенство: x^2 ≤ 16.,
307,8,89,геометрия,medium,неправильно,Найдите площадь квадрата со стороной 8 см.,
308,7,390,матрицы,hard,неправильно,"Найдите обратную матрицу для A = [[1, 2], [3, 4]].",
309,5,308,производные,medium,правильно,Найдите производную функции f(x) = 10x + 11.,
310,5,301,производные,easy,правильно,Найдите производную функции f(x) = x^3.,
311,4,255,комбинаторика,medium,неправильно,Сколько различных способов выбрать 4 учеников из 5?,
